iid,nodes,edges,best_score
72555,101,101,3
72798,101,134,32
72809,101,113,34
72991,101,131,31
73786,101,109,3
73962,101,114,35
74004,101,100,14
74237,101,101,3
74291,101,131,32
74541,101,128,32
74651,101,105,34
74959,101,109,36
74976,101,110,35
75371,101,135,31
76909,101,100,34
77018,101,100,34
77075,101,106,33
77095,101,100,34
77219,101,100,35
77227,101,100,35
77362,101,100,34
78221,101,104,34
78264,101,100,35
78321,101,100,34
78627,101,100,35
78784,101,100,34
79017,101,103,34
79025,101,100,34
79183,101,102,34
79248,101,100,34
79298,101,102,35
79341,101,100,34
79486,101,100,34
79549,101,100,35
79565,101,100,34
79579,101,100,34
79905,101,100,35
79912,101,100,34
79923,101,103,34
79944,101,110,34
80034,101,103,34
80053,101,102,33
80113,101,100,34
12354,101,103,35
12356,101,104,34
12499,101,134,30
12614,101,110,33
12627,101,112,33
12630,101,106,35
12808,101,117,35
12813,101,108,33
13348,101,121,33
13571,101,101,34
13575,101,101,34
13625,101,141,30
13631,101,100,34
13651,101,106,33
13875,101,102,33
13916,101,100,34
13926,101,103,33
13941,101,102,18
14089,101,100,34
14091,101,100,34
14163,101,102,19
14317,101,108,15
14324,101,100,34
14515,101,103,20
14594,101,107,33
14632,101,104,19
14635,101,101,34
14741,101,105,12
14841,101,101,35
14964,101,107,34
15208,101,107,22
15334,101,101,34
15511,101,102,35
15577,101,108,35
15827,101,106,34
15879,101,112,23
15941,101,105,16
16087,101,109,33
16190,101,142,29
16266,101,536,11
16312,101,101,34
16496,101,220,20
16617,101,168,26
16707,101,106,33
16931,101,106,34
16987,101,100,34
17319,101,102,25
35067,101,148,26
35362,101,216,24
35447,101,173,26
35974,101,260,17
36116,101,120,47
36145,101,101,39
36347,101,104,17
36486,101,460,10
36541,101,266,15
36585,101,153,7
36786,101,444,6
37006,101,207,23
37091,101,498,14
37828,101,449,42
38064,101,252,20
38139,101,238,16
38395,101,157,13
38595,101,103,34
38719,101,201,18
38730,101,114,22
39443,101,136,19
39732,101,101,7
40284,101,100,21
40353,101,102,34
40489,101,102,34
40889,101,100,3
41114,101,103,36
41192,101,107,34
41659,101,101,34
41723,101,108,32
41848,101,101,34
42135,101,455,19
42205,101,108,36
42544,101,100,35
42593,101,317,15
42678,101,100,34
42973,101,101,34
43015,101,1915,4
43161,101,678,12
43311,101,106,34
43331,101,103,34
43379,101,130,19
43386,101,108,36
43509,101,118,34
18312,101,457,14
19420,101,134,32
20243,101,110,32
20291,101,133,32
20557,101,137,30
20596,101,133,33
20727,101,119,33
20830,101,128,33
21205,101,101,37
21327,101,108,35
21506,101,109,34
21717,101,110,34
21751,101,105,36
21799,101,105,34
21848,101,104,34
21896,101,105,35
21990,101,105,35
22022,101,106,36
22026,101,108,34
22124,101,106,36
22506,101,114,32
22516,101,111,34
22552,101,106,35
22626,101,107,36
22865,101,193,24
22867,101,266,27
22925,101,545,11
24373,101,206,17
24391,101,458,15
24499,101,107,35
24532,101,102,36
24602,101,106,34
24709,101,106,33
24996,101,112,36
25463,101,128,34
25516,101,135,31
25524,101,137,32
25772,101,104,36
25927,101,107,36
25947,101,105,34
26011,101,103,34
26384,101,106,35
26485,101,102,34
26542,101,104,34
26657,101,102,37
80232,101,123,34
80260,101,100,34
80357,101,115,32
80376,101,108,33
80435,101,127,31
80557,101,102,33
80569,101,112,33
80580,101,132,32
80598,101,190,10
80662,101,101,35
80663,101,104,34
81208,101,100,17
81395,101,516,6
81459,101,105,5
81525,101,108,15
81659,101,266,11
81719,101,225,3
82245,101,134,32
82743,101,103,36
82810,101,104,36
82933,101,102,36
82979,101,103,35
83072,101,105,36
83232,101,105,35
83263,101,101,41
83297,101,108,35
84367,101,157,19
84424,101,101,7
84436,101,194,16
84517,101,535,4
84531,101,414,15
84711,101,497,12
85087,101,100,34
85201,101,100,34
85255,101,100,34
85266,101,103,34
85326,101,100,34
85374,101,101,34
85400,101,100,34
85418,101,100,34
85495,101,102,34
85540,101,101,34
85577,101,100,34
85607,101,107,33
85616,101,112,32
85633,101,101,35
26732,101,105,34
26902,101,104,33
26918,101,105,37
26956,101,107,35
27007,101,105,34
27199,101,103,35
27217,101,105,37
27433,101,104,34
27522,101,108,38
27528,101,102,35
27543,101,103,37
27760,101,106,37
27798,101,104,36
27977,101,283,16
27979,101,262,16
27997,101,266,17
28092,101,276,18
28103,101,102,37
28136,101,108,34
28233,101,106,36
28488,101,103,39
28503,101,113,35
28603,101,107,36
28782,101,100,34
28854,101,120,32
28855,101,120,33
29143,101,486,13
30237,101,125,29
30341,101,112,28
30721,101,113,28
31248,101,105,24
32048,101,107,25
33417,101,112,23
33423,101,124,25
33446,101,124,30
33511,101,124,30
33587,101,106,16
33744,101,122,14
33949,101,116,25
34020,101,491,13
34028,101,115,23
34052,101,429,13
34294,101,114,24
34345,101,114,21
34432,101,485,13
34490,101,118,47
34492,101,118,47
34703,101,120,26
34751,101,132,26
34766,101,131,27
59795,101,100,21
59951,101,181,15
59981,101,186,11
60007,101,136,10
60058,101,100,21
60064,101,100,21
60076,101,100,21
60085,101,100,21
60192,101,387,16
60196,101,100,35
60267,101,181,14
60461,101,115,32
60563,101,103,33
60579,101,108,33
60607,101,100,34
60727,101,102,34
60821,101,103,33
60986,101,110,34
61007,101,278,8
61424,101,106,34
61426,101,106,36
61581,101,106,35
61625,101,113,24
61690,101,105,33
61925,101,464,7
62075,101,100,35
62500,101,106,34
62608,101,105,8
62683,101,105,33
62698,101,101,34
62738,101,102,35
62958,101,107,33
63038,101,146,8
63073,101,105,34
63113,101,104,7
63154,101,101,35
63163,101,298,7
63241,101,375,6
63291,101,115,32
63316,101,112,34
63354,101,107,33
63456,101,108,35
63481,101,102,34
63618,101,101,34
63740,101,367,14
63750,101,100,3
64036,101,108,35
64044,101,109,32
64050,101,106,32
64212,101,113,9
64305,101,106,33
64343,101,110,33
64359,101,100,34
64371,101,101,36
64405,101,215,8
64567,101,100,34
64603,101,538,3
64702,101,108,33
64763,101,104,7
64797,101,101,35
64836,101,120,7
64860,101,112,32
64950,101,100,4
64960,101,345,12
64985,101,100,35
64987,101,104,35
65145,101,100,34
65637,101,115,33
65719,101,153,6
65819,101,288,6
65854,101,103,5
65887,101,295,7
65901,101,193,6
66343,101,117,6
66492,101,106,8
66767,101,146,5
67244,101,102,10
67285,101,243,4
67468,101,104,36
67482,101,118,32
67546,101,102,34
67710,101,137,5
67789,101,105,35
67880,101,100,3
67887,101,102,36
59640,102,101,11
59700,102,259,5
59883,102,102,35
60087,102,102,36
60090,102,101,35
60289,102,128,14
60388,102,107,34
60427,102,239,10
60473,102,108,34
60562,102,172,13
60674,102,102,34
60761,102,184,6
60827,102,103,35
60848,102,104,11
60950,102,105,35
61030,102,205,7
61051,102,108,34
61061,102,134,9
61067,102,117,33
61097,102,279,18
61135,102,214,7
61444,102,102,34
61445,102,214,8
61590,102,103,34
61704,102,132,8
61730,102,102,35
61737,102,101,34
61758,102,101,35
61842,102,101,35
62231,102,116,10
62352,102,110,35
62535,102,105,34
62806,102,107,34
62918,102,115,33
63169,102,277,7
63232,102,104,36
63240,102,102,35
63249,102,204,4
63315,102,109,11
63416,102,112,12
63495,102,108,34
63572,102,112,34
63616,102,101,35
63684,102,101,35
64006,102,281,18
64070,102,102,34
64525,102,110,34
64610,102,105,35
64671,102,102,34
64809,102,106,34
64929,102,110,34
64949,102,117,33
64990,102,139,5
65031,102,145,12
65039,102,132,4
65053,102,112,10
65089,102,117,33
65115,102,101,35
65182,102,292,8
65315,102,106,35
65355,102,125,3
65480,102,203,6
65536,102,106,34
65640,102,101,34
65736,102,150,9
65802,102,110,35
65865,102,105,35
65897,102,182,5
65921,102,108,5
65928,102,104,35
66045,102,106,34
66073,102,102,34
66075,102,103,35
66097,102,113,34
66147,102,111,35
66366,102,115,34
66374,102,101,35
66560,102,103,34
66648,102,292,6
66729,102,160,7
66803,102,101,35
66897,102,102,34
66946,102,107,3
67123,102,135,7
67185,102,101,6
67540,102,105,34
67574,102,130,5
67700,102,150,3
67708,102,101,5
67826,102,105,34
67902,102,135,6
34941,102,101,3
35016,102,142,22
35312,102,113,25
35455,102,113,28
35533,102,129,21
35869,102,244,19
35901,102,422,9
35916,102,657,5
36090,102,335,9
36268,102,102,41
36296,102,102,42
36369,102,103,39
36734,102,564,3
37216,102,948,10
37239,102,366,5
37295,102,130,18
37296,102,279,15
37385,102,221,6
37572,102,275,26
37600,102,307,16
37617,102,196,4
37647,102,335,9
37709,102,302,7
37874,102,148,14
37891,102,381,13
38401,102,575,3
38608,102,1464,3
38662,102,108,35
38886,102,909,8
38954,102,107,36
39424,102,113,34
39913,102,110,34
40396,102,120,25
40559,102,111,34
40718,102,115,33
40865,102,112,33
41035,102,102,34
41037,102,104,35
41557,102,446,17
41583,102,456,7
41846,102,102,35
41860,102,110,37
42086,102,112,34
42295,102,104,34
42314,102,104,34
42474,102,112,32
42611,102,313,17
42756,102,1938,5
42967,102,110,34
43573,102,101,35
68102,102,213,6
68117,102,101,34
68173,102,114,3
68373,102,102,34
68427,102,122,7
68821,102,105,33
68911,102,102,34
69002,102,104,36
69026,102,107,33
69129,102,116,4
69284,102,103,35
69296,102,119,33
69305,102,105,6
69487,102,101,35
69544,102,103,4
70030,102,111,4
70296,102,101,33
70520,102,101,34
70589,102,102,35
70633,102,198,4
70909,102,109,3
70910,102,101,34
70987,102,101,34
71028,102,101,35
71054,102,112,30
71070,102,104,34
71106,102,102,35
71120,102,107,35
71149,102,101,35
71265,102,102,36
71283,102,105,3
71673,102,102,34
71865,102,150,3
71957,102,106,8
71968,102,114,34
72016,102,120,4
72386,102,132,33
72475,102,101,3
72701,102,128,33
72731,102,107,3
73055,102,119,33
73119,102,125,34
73247,102,131,34
73342,102,125,34
73413,102,127,33
73526,102,108,35
74073,102,134,33
74467,102,139,32
74489,102,129,32
74532,102,136,32
74689,102,114,32
74806,102,101,37
74938,102,101,37
75089,102,111,34
75237,102,118,32
75311,102,136,32
75446,102,110,34
75449,102,123,33
75454,102,113,33
76095,102,290,21
76152,102,241,21
76887,102,103,35
77409,102,101,35
77589,102,102,34
77792,102,102,34
78092,102,101,35
78615,102,101,35
78791,102,101,34
78952,102,101,34
79215,102,102,34
79254,102,101,34
79292,102,102,36
79307,102,102,36
79334,102,112,34
79349,102,111,32
79414,102,101,34
79767,102,335,18
79824,102,134,32
79862,102,101,35
79871,102,101,35
79980,102,101,34
80029,102,102,35
80052,102,103,35
80090,102,101,35
43884,102,111,23
43913,102,225,20
43936,102,566,29
44079,102,104,35
44120,102,111,32
44453,102,107,36
44799,102,112,33
45157,102,102,34
45308,102,119,33
45468,102,106,36
45553,102,101,35
45615,102,107,34
45652,102,111,33
45808,102,109,33
45931,102,102,35
45979,102,560,23
45989,102,985,25
46003,102,232,15
46285,102,103,34
46328,102,515,22
46361,102,103,34
46405,102,105,34
46406,102,125,28
46522,102,108,34
46535,102,249,17
46592,102,1374,14
46741,102,126,26
46793,102,103,8
46912,102,126,27
46956,102,834,6
47053,102,549,13
47058,102,134,32
47082,102,101,35
47112,102,126,27
47128,102,126,27
47145,102,298,18
47155,102,122,28
47209,102,127,33
47214,102,126,26
47217,102,125,27
47256,102,125,34
47393,102,124,27
47722,102,121,34
47748,102,132,32
48021,102,124,27
48048,102,129,35
48069,102,113,33
48078,102,413,16
48451,102,591,15
48592,102,132,33
48606,102,136,32
48662,102,101,34
48783,102,126,26
48810,102,293,15
48831,102,125,27
48975,102,112,34
48988,102,115,33
49086,102,115,35
49096,102,108,36
49146,102,126,32
49230,102,115,35
49235,102,136,32
49316,102,136,32
49474,102,383,14
49497,102,134,32
49502,102,141,30
49531,102,140,32
49632,102,103,35
49671,102,246,13
49676,102,120,33
49946,102,106,33
49985,102,108,37
49993,102,101,4
50204,102,112,35
50229,102,123,27
50233,102,104,35
50241,102,132,33
50263,102,123,28
50336,102,281,18
50555,102,469,21
50569,102,111,33
50633,102,124,27
50706,102,565,7
50847,102,105,33
51069,102,127,30
51154,102,242,15
51209,102,142,21
51303,102,313,20
51384,102,178,14
51430,102,197,14
51621,102,102,35
51779,102,122,30
51863,102,115,32
51983,102,350,12
52131,102,101,35
52253,102,210,25
52376,102,104,36
52378,102,109,15
52384,102,173,18
52482,102,103,35
52591,102,123,28
52674,102,129,8
52710,102,212,7
52774,102,189,20
52826,102,127,33
52899,102,108,34
53234,102,124,34
53289,102,176,12
53307,102,287,20
53318,102,184,16
53389,102,297,15
53474,102,157,17
53538,102,102,34
53542,102,116,35
53546,102,122,32
53606,102,138,20
53708,102,103,34
53726,102,124,33
53826,102,119,36
53889,102,101,35
54014,102,109,36
54052,102,119,18
54054,102,107,35
54172,102,108,35
54243,102,123,34
54264,102,122,36
54286,102,115,35
54308,102,106,33
54361,102,132,31
54429,102,125,33
54611,102,103,38
54632,102,101,10
54688,102,126,26
54725,102,106,37
54806,102,125,26
54903,102,126,32
54913,102,142,5
54916,102,125,26
55055,102,129,29
55141,102,678,8
55168,102,140,18
55190,102,167,19
55202,102,194,14
55587,102,127,29
55661,102,326,21
55725,102,746,5
55750,102,124,34
55771,102,104,35
55800,102,254,14
55852,102,103,4
55858,102,190,14
55885,102,102,5
55930,102,101,34
56007,102,160,18
56053,102,127,29
56074,102,123,31
56099,102,124,31
56139,102,151,16
56279,102,174,17
56342,102,126,31
56430,102,123,30
56491,102,103,34
56634,102,110,35
56645,102,104,35
56835,102,105,35
56860,102,165,8
56904,102,346,10
56981,102,119,33
57082,102,125,30
57141,102,106,34
57252,102,105,34
57342,102,102,36
57403,102,101,35
57432,102,102,34
58206,102,105,34
58276,102,127,29
58444,102,137,7
58490,102,159,13
58655,102,124,32
58672,102,123,32
58882,102,101,35
58972,102,125,26
59209,102,111,34
59225,102,103,34
59387,102,114,35
59468,102,101,34
59536,102,101,34
59591,102,380,11
212,102,113,22
213,102,142,25
214,102,144,31
11439,102,462,15
11441,102,276,19
11604,102,264,22
12294,102,108,35
12437,102,116,31
12519,102,119,32
12525,102,101,35
12541,102,112,32
12897,102,259,19
12899,102,104,33
12938,102,117,33
13037,102,102,10
13070,102,108,34
13072,102,112,33
13434,102,109,34
13438,102,113,34
14355,102,106,16
14374,102,101,35
14375,102,103,35
14420,102,102,35
14426,102,102,34
14568,102,102,35
14583,102,117,19
15300,102,114,34
15371,102,101,34
15487,102,101,34
15707,102,109,28
15875,102,108,35
15942,102,354,18
16078,102,121,33
16192,102,104,34
16267,102,133,30
16287,102,101,35
16289,102,102,34
16683,102,210,20
16783,102,103,34
16937,102,101,34
17023,102,101,35
17156,102,102,34
17191,102,106,20
17232,102,102,35
17300,102,109,20
26704,102,106,36
26760,102,105,36
26881,102,112,36
26938,102,103,37
27011,102,108,37
27172,102,106,35
27330,102,103,37
27361,102,108,39
27562,102,103,38
27571,102,103,41
27652,102,104,33
27925,102,113,34
27987,102,284,18
28046,102,267,16
28064,102,278,17
28096,102,279,17
28118,102,106,35
28180,102,104,37
28199,102,106,34
28340,102,106,37
28613,102,106,37
28674,102,107,36
28684,102,108,36
29017,102,313,22
29224,102,644,12
29417,102,102,9
30240,102,117,27
30249,102,104,24
30271,102,109,25
30297,102,104,30
30314,102,126,27
30369,102,112,21
30435,102,108,22
30455,102,116,23
30463,102,119,22
31265,102,121,20
31556,102,119,26
31735,102,114,29
32062,102,112,19
32117,102,102,24
32583,102,130,27
33394,102,109,26
33449,102,129,21
33468,102,111,28
33598,102,117,20
33619,102,124,25
33727,102,395,9
33834,102,227,17
33945,102,120,33
34048,102,369,16
34156,102,167,23
34321,102,134,26
34464,102,409,16
34505,102,767,4
19182,102,116,40
19395,102,120,33
19951,102,130,34
19991,102,135,32
20214,102,108,36
20281,102,131,32
20309,102,131,32
20358,102,133,33
20570,102,134,31
20588,102,137,32
20633,102,137,31
20684,102,123,32
20780,102,131,32
21172,102,105,34
21443,102,107,35
21920,102,108,37
22113,102,108,39
22256,102,112,35
22277,102,107,36
22362,102,108,36
22486,102,102,40
22494,102,106,35
22577,102,107,34
22582,102,107,36
22675,102,109,37
22771,102,111,34
23074,102,216,22
24417,102,339,18
24773,102,115,35
25077,102,689,14
25228,102,132,33
25335,102,134,32
25521,102,128,33
25624,102,558,12
25642,102,106,37
25869,102,109,35
25911,102,105,35
25975,102,106,37
26017,102,112,34
26104,102,105,35
26128,102,104,37
26146,102,106,36
26200,102,104,37
26386,102,107,36
26389,102,104,36
26560,102,103,36
26570,102,109,33
26647,102,108,36
80212,102,106,35
80249,102,105,34
80284,102,119,34
80418,102,105,35
80530,102,118,33
80534,102,105,35
80573,102,109,34
80865,102,101,16
81464,102,135,30
82045,102,123,33
82323,102,137,32
82353,102,136,33
82372,102,137,31
82422,102,131,33
82467,102,124,33
82477,102,119,33
82590,102,122,33
82597,102,121,33
82706,102,106,36
82742,102,104,34
82947,102,105,36
83025,102,107,35
83050,102,108,36
84043,102,287,18
84048,102,262,20
84073,102,712,10
84233,102,260,21
84273,102,352,16
84281,102,108,33
84328,102,307,15
84482,102,194,11
84732,102,530,13
84834,102,572,13
84858,102,101,34
84874,102,108,34
85011,102,101,35
85147,102,101,34
85328,102,102,34
85427,102,101,34
85502,102,101,34
85542,102,101,35
85582,102,101,34
85587,102,101,34
85794,102,961,8
85938,102,419,14
80297,103,115,36
80300,103,114,34
80364,103,110,34
80449,103,113,33
80532,103,118,33
80591,103,109,36
80609,103,102,34
80679,103,221,22
80821,103,102,15
80825,103,102,15
80852,103,102,17
80971,103,102,17
81089,103,102,15
81177,103,102,15
81226,103,102,15
81435,103,136,17
81910,103,136,33
82192,103,137,33
82230,103,137,33
82247,103,135,33
82468,103,132,33
82679,103,107,34
82820,103,108,36
82822,103,107,36
82976,103,109,36
83015,103,104,36
83214,103,106,38
83252,103,108,36
83512,103,280,16
83676,103,795,3
83743,103,328,7
84470,103,388,12
84731,103,348,17
85012,103,102,35
85015,103,102,35
85078,103,102,34
85275,103,102,35
85497,103,102,35
85600,103,103,35
85685,103,102,35
51761,103,128,33
51802,103,313,11
51867,103,287,16
51948,103,123,30
52327,103,102,36
52356,103,108,34
52380,103,126,33
52427,103,129,33
52602,103,125,27
52617,103,104,35
52631,103,109,33
52776,103,293,17
52795,103,209,11
52798,103,123,28
52803,103,125,34
52871,103,110,34
52892,103,441,14
52990,103,302,14
53061,103,426,11
53085,103,301,12
53154,103,201,9
53324,103,120,35
53391,103,102,35
53812,103,122,31
53912,103,526,12
53952,103,105,34
54171,103,109,35
54197,103,111,39
54235,103,125,34
54254,103,113,38
54455,103,106,35
54642,103,108,37
54939,103,135,33
54940,103,115,12
55062,103,104,34
55130,103,107,34
55311,103,124,31
55919,103,130,29
56077,103,121,3
56321,103,126,30
56404,103,107,34
56502,103,126,30
56701,103,105,14
56756,103,103,35
56788,103,106,35
56855,103,158,10
57019,103,110,34
57069,103,115,13
57303,103,126,31
57425,103,124,32
57461,103,123,32
57535,103,306,10
57666,103,228,8
57719,103,116,34
57876,103,112,26
57939,103,122,36
57980,103,105,34
58094,103,253,13
58127,103,350,14
58421,103,105,34
58559,103,203,10
58646,103,127,31
58874,103,107,34
58910,103,250,5
58949,103,601,8
59135,103,109,8
59270,103,108,9
59316,103,175,9
59339,103,108,36
59388,103,415,10
67934,103,106,4
67935,103,102,36
68012,103,112,4
68074,103,112,34
68101,103,104,35
68142,103,104,3
68147,103,106,35
68163,103,109,32
68436,103,102,35
68496,103,105,34
68644,103,102,36
68710,103,113,34
68766,103,103,37
68803,103,106,35
68979,103,114,3
69068,103,102,35
69122,103,104,34
69147,103,112,3
69159,103,103,36
69262,103,102,35
69503,103,109,36
69525,103,158,4
69867,103,145,4
70011,103,106,36
70014,103,113,34
70019,103,102,3
70057,103,116,31
70246,103,122,3
70281,103,104,35
70306,103,102,35
70308,103,102,35
70423,103,102,35
70480,103,183,23
70555,103,176,4
70754,103,130,4
70793,103,102,35
70849,103,102,35
70950,103,109,35
71152,103,102,35
71218,103,118,34
71370,103,103,4
71497,103,145,3
71765,103,102,35
72177,103,124,8
72572,103,102,3
72894,103,126,33
73553,103,107,38
73920,103,110,35
74067,103,137,33
74220,103,136,33
74281,103,134,34
74439,103,133,33
74468,103,136,33
74470,103,135,33
74521,103,137,32
74551,103,138,32
74802,103,112,34
74885,103,108,38
76847,103,103,35
76907,103,103,34
76985,103,103,34
77029,103,103,35
77100,103,104,36
77133,103,107,35
77282,103,102,34
77528,103,102,35
78260,103,102,35
78715,103,104,34
78986,103,102,35
79001,103,103,35
79109,103,102,35
79259,103,102,34
79353,103,102,35
79625,103,107,34
79797,103,102,34
79810,103,107,34
79887,103,105,35
80101,103,103,35
80205,103,102,35
59716,103,112,34
59766,103,103,35
59804,103,102,35
59853,103,192,8
59854,103,102,9
59904,103,219,8
60191,103,106,10
60255,103,105,4
60286,103,108,34
60358,103,106,8
60494,103,168,7
60519,103,103,36
60545,103,118,34
60608,103,113,9
61106,103,105,36
61132,103,182,13
61141,103,243,8
61276,103,104,34
61320,103,103,35
61604,103,115,34
61644,103,407,15
61687,103,102,35
61702,103,103,34
61734,103,146,7
61781,103,153,11
62259,103,155,9
62384,103,108,37
62393,103,332,6
62488,103,198,8
62636,103,194,10
62654,103,112,10
62705,103,483,9
62801,103,102,4
62847,103,109,5
63268,103,205,8
63356,103,105,34
63468,103,102,13
63480,103,148,13
63675,103,223,5
63790,103,371,8
63824,103,333,6
63850,103,107,34
63853,103,196,12
63863,103,114,8
63922,103,117,33
63987,103,109,39
64039,103,105,9
64236,103,202,7
64462,103,104,35
64463,103,321,5
64494,103,105,34
64646,103,177,8
64690,103,112,33
64837,103,107,35
64932,103,108,6
65078,103,112,6
65125,103,108,35
65400,103,110,6
65767,103,104,35
66039,103,106,35
66055,103,109,34
66198,103,104,35
66216,103,108,33
66305,103,102,35
66372,103,102,36
